t_usr_id_ego,BreitbartNews,BreitbartNews,bot11,bot11,bot14,bot14,bot12,bot12,bot13,bot13,bot10,bot10,USATODAY,USATODAY,WSJ,WSJ,bot7,bot7,bot2,bot2,bot5,bot5,bot6,bot6,bot15,bot15,bot1,bot1,thenation,thenation,bot4,bot4,bot3,bot3,bot8,bot8,washingtonpost,washingtonpost,bot9,bot9
conn_type,friend,follower,friend,follower,friend,follower,friend,follower,friend,follower,friend,follower,friend,follower,friend,follower,friend,follower,friend,follower,friend,follower,friend,follower,friend,follower,friend,follower,friend,follower,friend,follower,friend,follower,friend,follower,friend,follower,friend,follower
183,,,0.44245148142042123,,0.40086139116347386,,,,0.42151725890598224,,,,0.1807672693005155,0.5905129273413294,0.07343326191269153,,0.030068974042493608,,0.5274968237537414,,0.1807672693005155,,0.1807672693005155,,0.40086139116347386,,0.28621206238390096,,0.030068974042493608,0.07945465272791494,0.9826258494473956,,0.826453203646374,,0.023437100509770627,,0.03265990956683609,0.42151725890598224,0.5697317833219949,
184,,0.07945465272791494,0.7719542327261165,,0.15685510336103622,,0.23688377651035014,,0.8138717339737572,,0.20742796687543463,,0.8794616900661685,,0.10827700665723966,0.42151725890598224,0.10030935716061677,,0.5487020083865324,,0.10030935716061677,,0.023437100509770627,,0.06783456974919343,,,,0.07945465272791494,0.5061919589474342,0.19374947883382485,,0.7866262980972412,,0.36065190656573104,,0.07945465272791494,0.9567532288569174,0.6506901031179089,
185,,0.4848645828256039,0.04918384795249982,,0.28621206238390096,,0.22180647190550215,,0.08592399976334196,,,,0.03265990956683609,0.9178878139616656,0.038503444945083086,0.6109757209767682,0.03546593341354506,,0.12588928944948308,,0.07945465272791494,,0.025471598156045747,,0.3039573320934062,,0.03265990956683609,,0.06263387811083082,0.16847316644464133,0.5274968237537414,,0.2691022464970497,,0.04918384795249982,,0.06263387811083082,0.9776703489269076,0.027677698437753848,
186,,0.7064204238004218,0.1167953743919475,,0.07343326191269153,,0.5061919589474342,,0.6698271269837389,,0.07343326191269153,,0.22180647190550215,,0.06263387811083082,0.7064204238004218,0.030068974042493608,,0.5697317833219949,,0.1167953743919475,,0.0215615093045025,,0.14589765727494236,,0.038503444945083086,,0.06783456974919343,0.1807672693005155,0.027677698437753848,,0.01983296694956421,,0.07343326191269153,,0.25265321740844954,,0.05333128056896264,
187,,0.32230602190830704,0.027677698437753848,,0.32230602190830704,,0.04178983547133819,0.045343501437382056,0.380551857066998,,0.4848645828256039,,0.5061919589474342,0.7405291005715704,0.32230602190830704,,0.16847316644464133,,0.08592399976334196,,0.05333128056896264,,0.1167953743919475,,0.8383531326036774,0.7405291005715704,0.10030935716061677,,0.025471598156045747,,0.9688694437075864,,0.01983296694956421,,0.06263387811083082,,0.12588928944948308,0.038503444945083086,0.4848645828256039,
188,,0.6698271269837389,0.07343326191269153,,0.20742796687543463,,,,0.10030935716061677,,0.07343326191269153,,0.10030935716061677,0.8794616900661685,0.07343326191269153,0.06263387811083082,0.6109757209767682,,0.9352316115657808,,0.045343501437382056,,0.05780718298413593,,0.44245148142042123,,0.06783456974919343,,0.15685510336103622,0.9040736566800007,0.030068974042493608,,0.10827700665723966,,0.9530817363696625,,0.10030935716061677,0.5061919589474342,0.23688377651035014,
189,,0.07343326191269153,0.038503444945083086,,0.44245148142042123,,0.6310548366819692,,0.6884177623265628,,0.16847316644464133,,0.038503444945083086,0.23688377651035014,0.20742796687543463,0.20742796687543463,0.08592399976334196,,0.44245148142042123,,,,0.3412193545017134,,0.7238002465135849,0.7238002465135849,0.1807672693005155,,0.04178983547133819,,0.08592399976334196,,0.14589765727494236,,0.9448325758058531,,0.07343326191269153,0.826453203646374,0.23688377651035014,
190,,0.04178983547133819,0.5697317833219949,,0.7064204238004218,,0.4848645828256039,,,,0.14589765727494236,,0.44245148142042123,,0.05780718298413593,0.42151725890598224,0.07343326191269153,,0.5061919589474342,,0.07343326191269153,,,,0.40086139116347386,,0.038503444945083086,,0.045343501437382056,0.13558257714003935,0.06783456974919343,,0.380551857066998,,0.05333128056896264,,0.09286695366967546,0.027677698437753848,0.07945465272791494,
191,,0.8794616900661685,0.20742796687543463,,0.20742796687543463,,0.6109757209767682,,0.1167953743919475,,0.25265321740844954,,0.40086139116347386,0.7238002465135849,0.03546593341354506,0.25265321740844954,0.1167953743919475,,0.6884177623265628,,0.25265321740844954,,0.28621206238390096,,0.03265990956683609,,0.32230602190830704,,,0.22180647190550215,0.038503444945083086,,0.10030935716061677,,0.03265990956683609,,0.030068974042493608,0.9352316115657808,0.4848645828256039,
192,,0.07343326191269153,0.038503444945083086,,0.6310548366819692,,0.04918384795249982,,0.36065190656573104,,0.1167953743919475,,0.03546593341354506,0.9713426487044083,0.10030935716061677,,0.05333128056896264,,0.01983296694956421,,0.36065190656573104,,0.03265990956683609,,0.5274968237537414,,0.09286695366967546,,0.7565854729457974,0.2691022464970497,0.04178983547133819,,0.40086139116347386,,0.44245148142042123,,0.05333128056896264,0.9112229533096339,0.5274968237537414,
193,,0.5487020083865324,0.14589765727494236,0.32230602190830704,0.6310548366819692,,0.030068974042493608,,0.20742796687543463,,0.5697317833219949,,0.07343326191269153,0.12588928944948308,0.05333128056896264,,0.030068974042493608,,0.7238002465135849,,0.05780718298413593,,0.030068974042493608,,0.1167953743919475,,0.027677698437753848,,0.05333128056896264,0.36065190656573104,0.23688377651035014,,0.6506901031179089,,0.03546593341354506,,0.023437100509770627,0.826453203646374,0.9794591788597505,
194,,0.44245148142042123,0.25265321740844954,,0.22180647190550215,,0.030068974042493608,,0.07945465272791494,0.6506901031179089,0.04918384795249982,,0.05780718298413593,0.7064204238004218,0.05780718298413593,0.05333128056896264,0.03546593341354506,,0.5274968237537414,,0.9530817363696625,,0.14589765727494236,,0.3412193545017134,,0.380551857066998,,0.10827700665723966,0.9352316115657808,0.10030935716061677,,0.3412193545017134,,0.05780718298413593,,0.030068974042493608,,0.05780718298413593,
195,,,0.06263387811083082,,0.05333128056896264,,0.2691022464970497,,0.40086139116347386,,0.09286695366967546,,0.038503444945083086,,0.14589765727494236,0.01983296694956421,0.05780718298413593,,0.05780718298413593,,0.045343501437382056,,0.8005982245473489,,0.13558257714003935,,0.826453203646374,,0.01983296694956421,0.2691022464970497,0.10827700665723966,,0.08592399976334196,,0.06783456974919343,,0.03546593341354506,0.7238002465135849,0.06783456974919343,
196,,0.9567532288569174,0.030068974042493608,,0.6506901031179089,,0.19374947883382485,,0.03265990956683609,,0.14589765727494236,,0.22180647190550215,0.6109757209767682,0.045343501437382056,,0.9448325758058531,,0.06263387811083082,,0.08592399976334196,,0.6884177623265628,,0.5487020083865324,0.5487020083865324,0.07343326191269153,,0.44245148142042123,,0.07945465272791494,,0.07343326191269153,,0.3412193545017134,,0.05780718298413593,,0.03546593341354506,
197,,0.2691022464970497,0.25265321740844954,,0.22180647190550215,,0.46359219069702307,,0.10030935716061677,,0.03265990956683609,,0.04178983547133819,0.9352316115657808,0.030068974042493608,0.06783456974919343,0.030068974042493608,,0.32230602190830704,,0.1167953743919475,,0.25265321740844954,,0.8495856011768973,,0.8005982245473489,,0.05780718298413593,0.966190224001528,0.04918384795249982,,0.3412193545017134,,0.045343501437382056,,0.06263387811083082,0.8138717339737572,0.05333128056896264,
198,,0.23688377651035014,,,0.030068974042493608,,0.44245148142042123,,0.12588928944948308,,0.28621206238390096,,0.04918384795249982,,0.06783456974919343,0.07343326191269153,0.04178983547133819,,0.14589765727494236,,0.42151725890598224,,0.04178983547133819,,0.6109757209767682,,0.16847316644464133,,0.16847316644464133,0.16847316644464133,0.3412193545017134,,0.03546593341354506,,0.03546593341354506,,0.05780718298413593,0.25265321740844954,0.045343501437382056,
199,,,0.19374947883382485,,0.23688377651035014,,0.3039573320934062,,0.7719542327261165,,0.16847316644464133,,0.06783456974919343,0.9811074746959428,0.36065190656573104,0.5905129273413294,0.025471598156045747,,0.6109757209767682,,0.5905129273413294,,0.03546593341354506,,0.030068974042493608,,0.08592399976334196,,0.03546593341354506,0.06783456974919343,0.19374947883382485,,0.40086139116347386,,0.46359219069702307,,0.03265990956683609,,0.0215615093045025,
200,,,0.05333128056896264,,0.3039573320934062,,0.46359219069702307,,0.16847316644464133,,0.6109757209767682,,0.027677698437753848,0.6506901031179089,0.20742796687543463,,0.030068974042493608,,0.038503444945083086,,0.7719542327261165,,0.7719542327261165,,0.6506901031179089,,0.22180647190550215,,0.44245148142042123,0.19374947883382485,,,0.05333128056896264,,0.10827700665723966,,0.04918384795249982,,0.025471598156045747,
201,,0.10827700665723966,0.44245148142042123,,0.6884177623265628,,0.06263387811083082,,0.6506901031179089,,0.05333128056896264,,0.01983296694956421,0.9632891569033074,0.07945465272791494,,0.07945465272791494,,0.380551857066998,,0.6506901031179089,,0.7238002465135849,,0.10827700665723966,,0.05780718298413593,,0.03546593341354506,0.09286695366967546,0.045343501437382056,,0.5487020083865324,,0.03265990956683609,,0.027677698437753848,0.8383531326036774,0.12588928944948308,
202,,,0.13558257714003935,,0.5697317833219949,,0.038503444945083086,,0.6310548366819692,,0.04918384795249982,,0.42151725890598224,0.7866262980972412,0.42151725890598224,,0.038503444945083086,,0.10030935716061677,,0.5061919589474342,,0.6109757209767682,,0.7866262980972412,,0.28621206238390096,,0.045343501437382056,0.6884177623265628,0.027677698437753848,,0.3412193545017134,,0.32230602190830704,,0.04918384795249982,0.28621206238390096,0.023437100509770627,
203,,,0.5487020083865324,,0.3039573320934062,,0.15685510336103622,,0.07343326191269153,,0.5697317833219949,,0.9567532288569174,0.9352316115657808,0.05780718298413593,0.9736247158244454,0.045343501437382056,,0.04918384795249982,,0.038503444945083086,,0.06263387811083082,,0.20742796687543463,,0.40086139116347386,,0.03265990956683609,0.15685510336103622,,,0.14589765727494236,,0.46359219069702307,,0.16847316644464133,0.038503444945083086,0.08592399976334196,
204,,0.9491151251673986,0.12588928944948308,,0.01983296694956421,,0.6109757209767682,,0.28621206238390096,,0.04918384795249982,,0.030068974042493608,,0.04178983547133819,,0.6506901031179089,,0.28621206238390096,,0.36065190656573104,,0.045343501437382056,,0.22180647190550215,,0.025471598156045747,,0.03265990956683609,0.12588928944948308,0.027677698437753848,,0.32230602190830704,,0.045343501437382056,,0.03546593341354506,0.9240939964164224,0.7238002465135849,
205,,0.9632891569033074,0.12588928944948308,,0.10030935716061677,,0.1807672693005155,,0.22180647190550215,,0.7405291005715704,,0.08592399976334196,,0.04178983547133819,0.8138717339737572,0.05333128056896264,,0.19374947883382485,,0.6884177623265628,,0.06783456974919343,,0.5487020083865324,,0.04178983547133819,,0.06263387811083082,,0.3412193545017134,,0.5905129273413294,,0.12588928944948308,,0.9402123048447205,0.9448325758058531,0.023437100509770627,
206,,,0.42151725890598224,0.6698271269837389,0.1167953743919475,,0.025471598156045747,,0.04918384795249982,,0.08592399976334196,,0.13558257714003935,0.5697317833219949,0.01983296694956421,,0.038503444945083086,,0.5061919589474342,,0.6310548366819692,,0.7719542327261165,,0.7405291005715704,,0.15685510336103622,,0.038503444945083086,0.22180647190550215,0.03265990956683609,,0.5697317833219949,,0.3412193545017134,,0.05333128056896264,0.9530817363696625,0.0215615093045025,
207,,0.5274968237537414,0.038503444945083086,,0.030068974042493608,,0.07343326191269153,,0.09286695366967546,,0.05780718298413593,,0.08592399976334196,,0.038503444945083086,0.8383531326036774,0.045343501437382056,,0.44245148142042123,,0.1167953743919475,,0.03265990956683609,,0.03546593341354506,,0.025471598156045747,,0.030068974042493608,,0.030068974042493608,,0.08592399976334196,,0.027677698437753848,,0.3039573320934062,0.7866262980972412,0.030068974042493608,
208,,0.28621206238390096,0.09286695366967546,,0.04918384795249982,0.7866262980972412,0.6698271269837389,,0.06783456974919343,,0.13558257714003935,,0.05780718298413593,0.20742796687543463,0.380551857066998,0.9112229533096339,0.03546593341354506,,0.04918384795249982,,0.6698271269837389,0.6109757209767682,0.03265990956683609,,0.6506901031179089,,0.038503444945083086,,0.030068974042493608,,0.030068974042493608,,,,0.07343326191269153,,0.025471598156045747,0.9178878139616656,,
209,,,0.03546593341354506,,0.8383531326036774,,0.22180647190550215,,0.03546593341354506,,0.5274968237537414,,0.027677698437753848,,0.05780718298413593,,0.3039573320934062,,0.23688377651035014,,0.40086139116347386,,0.8495856011768973,,0.5061919589474342,,0.023437100509770627,,0.027677698437753848,0.7064204238004218,0.06783456974919343,,0.28621206238390096,,0.04918384795249982,,0.06263387811083082,,0.03265990956683609,
210,,0.42151725890598224,0.6310548366819692,,0.3412193545017134,,0.44245148142042123,,0.7719542327261165,,0.045343501437382056,,0.05333128056896264,,0.027677698437753848,,0.030068974042493608,,0.03546593341354506,,0.7565854729457974,,0.045343501437382056,,0.6109757209767682,,0.04178983547133819,,0.7238002465135849,0.20742796687543463,0.01983296694956421,,0.6506901031179089,,0.030068974042493608,,0.04178983547133819,,0.8882184952163719,
211,,0.3039573320934062,0.28621206238390096,,0.13558257714003935,,0.8601677371481485,,,,0.04918384795249982,,0.045343501437382056,0.7866262980972412,0.05333128056896264,0.42151725890598224,0.027677698437753848,,0.025471598156045747,,0.6310548366819692,,0.07945465272791494,,0.038503444945083086,,0.03546593341354506,,0.25265321740844954,,0.03265990956683609,,0.8005982245473489,,0.023437100509770627,,0.025471598156045747,,0.03546593341354506,
212,,,0.15685510336103622,,0.045343501437382056,,,,,,0.9757295961173048,,0.7405291005715704,,0.13558257714003935,0.9448325758058531,0.08592399976334196,,0.28621206238390096,,0.05780718298413593,,0.07343326191269153,,0.19374947883382485,,0.5697317833219949,,0.03265990956683609,0.44245148142042123,0.030068974042493608,,0.030068974042493608,,0.04178983547133819,,0.05780718298413593,0.8701191997119831,,
213,,0.7866262980972412,0.05333128056896264,,0.025471598156045747,,0.8495856011768973,,0.25265321740844954,,0.023437100509770627,,0.038503444945083086,0.16847316644464133,0.030068974042493608,0.6109757209767682,0.03265990956683609,,0.44245148142042123,,0.027677698437753848,,0.6310548366819692,,0.13558257714003935,,0.20742796687543463,,0.10030935716061677,0.22180647190550215,0.06783456974919343,,0.1167953743919475,,0.03265990956683609,,0.10030935716061677,0.1167953743919475,0.025471598156045747,
214,,0.14589765727494236,0.01983296694956421,,0.826453203646374,,0.13558257714003935,,0.05780718298413593,,0.0215615093045025,,0.04178983547133819,0.9112229533096339,0.05780718298413593,0.9736247158244454,,,0.5274968237537414,,0.04918384795249982,,0.04178983547133819,,0.22180647190550215,,0.045343501437382056,,0.1167953743919475,0.9530817363696625,0.07945465272791494,,0.6109757209767682,,0.1167953743919475,,0.03546593341354506,,0.05333128056896264,
215,,0.16847316644464133,0.32230602190830704,,0.14589765727494236,,0.045343501437382056,,0.32230602190830704,0.40086139116347386,0.05780718298413593,,0.04178983547133819,0.5697317833219949,0.03265990956683609,,0.05333128056896264,,0.5274968237537414,,0.09286695366967546,,0.025471598156045747,,0.13558257714003935,,0.05333128056896264,,0.045343501437382056,0.5487020083865324,0.10827700665723966,,0.04918384795249982,,0.1807672693005155,,0.030068974042493608,,0.027677698437753848,
216,,,0.5487020083865324,,0.3412193545017134,,0.5905129273413294,,0.10030935716061677,,0.15685510336103622,,0.08592399976334196,0.46359219069702307,0.3412193545017134,0.9776703489269076,0.01983296694956421,,0.10827700665723966,,,,0.8495856011768973,,0.19374947883382485,,0.08592399976334196,,0.10030935716061677,0.22180647190550215,0.023437100509770627,,0.3039573320934062,,0.9567532288569174,,0.023437100509770627,0.5061919589474342,0.04178983547133819,
217,,0.8964140695210783,0.7238002465135849,,0.09286695366967546,,0.06783456974919343,,0.2691022464970497,,0.030068974042493608,,0.03546593341354506,,0.04178983547133819,0.1167953743919475,0.1167953743919475,,0.8495856011768973,,0.10827700665723966,,,,0.05333128056896264,,0.07945465272791494,,0.027677698437753848,0.16847316644464133,0.03546593341354506,,0.03546593341354506,,0.14589765727494236,,0.9736247158244454,,0.20742796687543463,
218,,0.8701191997119831,0.5274968237537414,,0.3039573320934062,,0.1167953743919475,,0.07343326191269153,,0.09286695366967546,,0.06783456974919343,0.9178878139616656,0.045343501437382056,,0.025471598156045747,,0.03546593341354506,,0.9298669453061029,,0.5905129273413294,,,,0.10827700665723966,,0.023437100509770627,0.20742796687543463,0.023437100509770627,,0.03265990956683609,,0.46359219069702307,,0.038503444945083086,0.9040736566800007,0.14589765727494236,
219,,0.9713426487044083,0.1167953743919475,,0.23688377651035014,,0.13558257714003935,,0.2691022464970497,,0.826453203646374,,0.07945465272791494,0.16847316644464133,0.04178983547133819,0.36065190656573104,0.19374947883382485,,0.20742796687543463,,0.8964140695210783,,0.826453203646374,,0.9688694437075864,,0.04918384795249982,,0.04918384795249982,0.027677698437753848,0.05333128056896264,,0.14589765727494236,,0.030068974042493608,,0.04918384795249982,0.06783456974919343,0.7064204238004218,
220,,0.8701191997119831,0.16847316644464133,,0.5697317833219949,,0.7064204238004218,,0.1807672693005155,,0.07343326191269153,,0.03265990956683609,,0.12588928944948308,0.9352316115657808,0.7719542327261165,,0.09286695366967546,,0.07945465272791494,,0.6506901031179089,,0.030068974042493608,,0.5274968237537414,,0.04918384795249982,,0.023437100509770627,,0.03546593341354506,,0.030068974042493608,,0.12588928944948308,0.07945465272791494,0.25265321740844954,
221,,,0.07945465272791494,,0.5697317833219949,0.5274968237537414,0.25265321740844954,,0.5487020083865324,,0.09286695366967546,,0.03265990956683609,0.25265321740844954,0.5274968237537414,0.9112229533096339,,,0.22180647190550215,,0.25265321740844954,,0.05780718298413593,,0.045343501437382056,,0.07945465272791494,,0.06263387811083082,0.07343326191269153,,,0.023437100509770627,,0.5061919589474342,,0.023437100509770627,0.9491151251673986,0.07343326191269153,
222,,,0.20742796687543463,,0.10030935716061677,,0.2691022464970497,0.7719542327261165,0.027677698437753848,,0.045343501437382056,,0.6698271269837389,0.16847316644464133,0.07945465272791494,0.12588928944948308,0.045343501437382056,,0.25265321740844954,,0.19374947883382485,,0.1167953743919475,,0.5697317833219949,,0.8138717339737572,,0.05780718298413593,0.06263387811083082,0.6884177623265628,,0.05333128056896264,,0.12588928944948308,,0.22180647190550215,0.04918384795249982,0.027677698437753848,
223,,0.6109757209767682,0.6698271269837389,,0.06783456974919343,,0.10030935716061677,0.6698271269837389,0.8005982245473489,,0.23688377651035014,,0.6506901031179089,,0.09286695366967546,,0.027677698437753848,,0.023437100509770627,,0.025471598156045747,,0.07343326191269153,,0.46359219069702307,,0.08592399976334196,,0.027677698437753848,0.6698271269837389,,,0.5487020083865324,,0.03265990956683609,,0.045343501437382056,0.9491151251673986,0.10827700665723966,
224,,0.6109757209767682,0.826453203646374,,0.44245148142042123,,0.22180647190550215,,0.5905129273413294,0.2691022464970497,0.025471598156045747,,0.04918384795249982,0.960149429127191,0.06783456974919343,0.8882184952163719,0.025471598156045747,,0.22180647190550215,,0.6698271269837389,,0.36065190656573104,,0.1167953743919475,,0.08592399976334196,,0.01983296694956421,0.5697317833219949,,,0.7238002465135849,,0.6310548366819692,,0.030068974042493608,,0.5697317833219949,
225,,0.9530817363696625,0.7064204238004218,,0.7064204238004218,,0.25265321740844954,,0.6884177623265628,,0.038503444945083086,,0.16847316644464133,,0.4848645828256039,0.8882184952163719,0.030068974042493608,,0.9757295961173048,,0.07945465272791494,,0.07945465272791494,,0.28621206238390096,,0.04918384795249982,,0.03265990956683609,0.23688377651035014,0.05780718298413593,,0.5697317833219949,,0.027677698437753848,,0.966190224001528,0.038503444945083086,0.045343501437382056,
226,,0.3039573320934062,0.10030935716061677,,0.380551857066998,,0.32230602190830704,,0.2691022464970497,,0.08592399976334196,,0.08592399976334196,0.5274968237537414,0.045343501437382056,0.8138717339737572,0.03265990956683609,,0.1807672693005155,,0.9794591788597505,,0.3039573320934062,,0.12588928944948308,,0.07343326191269153,,0.03546593341354506,0.12588928944948308,,,0.07343326191269153,,0.7866262980972412,,0.10030935716061677,,0.03546593341354506,
227,,0.8495856011768973,0.04918384795249982,,0.19374947883382485,,0.16847316644464133,,0.5487020083865324,,0.08592399976334196,,0.04918384795249982,0.5061919589474342,0.03546593341354506,0.9713426487044083,0.07343326191269153,,0.15685510336103622,,0.40086139116347386,,0.06263387811083082,,0.07945465272791494,,0.023437100509770627,,0.03265990956683609,,0.9826258494473956,,0.03546593341354506,,0.04178983547133819,,0.19374947883382485,0.5061919589474342,0.6506901031179089,
228,,0.9530817363696625,0.44245148142042123,,0.1167953743919475,,0.42151725890598224,,0.25265321740844954,,0.0215615093045025,,,0.06263387811083082,0.04918384795249982,,0.027677698437753848,,0.5274968237537414,,0.10827700665723966,,0.9757295961173048,,0.07945465272791494,,0.023437100509770627,,0.025471598156045747,0.9794591788597505,0.03265990956683609,,0.04178983547133819,,0.13558257714003935,,0.5274968237537414,0.960149429127191,0.05780718298413593,
229,,0.15685510336103622,0.6310548366819692,,,,0.03546593341354506,,0.16847316644464133,,0.14589765727494236,,0.06263387811083082,0.5274968237537414,0.10030935716061677,0.8005982245473489,0.03265990956683609,,0.03265990956683609,,0.045343501437382056,,0.14589765727494236,,0.3039573320934062,,0.045343501437382056,,0.05780718298413593,0.2691022464970497,,,0.5697317833219949,,0.027677698437753848,,0.025471598156045747,,0.023437100509770627,
230,,0.6884177623265628,0.8495856011768973,,0.19374947883382485,,0.7565854729457974,,0.8005982245473489,,0.3412193545017134,,0.07343326191269153,0.5697317833219949,0.07945465272791494,,0.06783456974919343,,0.08592399976334196,,0.1807672693005155,,0.25265321740844954,,0.06783456974919343,,0.6310548366819692,,0.0215615093045025,0.9298669453061029,0.0215615093045025,,0.966190224001528,,0.14589765727494236,,0.05333128056896264,0.9352316115657808,0.04178983547133819,
231,,0.32230602190830704,0.3412193545017134,,0.09286695366967546,,0.3412193545017134,,0.8495856011768973,,0.09286695366967546,,0.030068974042493608,0.8882184952163719,0.05333128056896264,0.7238002465135849,0.03546593341354506,,0.05780718298413593,,0.8383531326036774,,0.5487020083865324,,0.7565854729457974,,0.32230602190830704,,0.10030935716061677,0.3039573320934062,,,0.32230602190830704,,0.038503444945083086,,0.030068974042493608,0.14589765727494236,0.1807672693005155,
232,,0.1807672693005155,0.6698271269837389,,0.36065190656573104,,0.42151725890598224,,0.09286695366967546,,0.030068974042493608,,0.15685510336103622,0.08592399976334196,0.05333128056896264,,0.7064204238004218,,0.15685510336103622,,0.08592399976334196,,0.23688377651035014,,0.09286695366967546,,0.9811074746959428,,0.9448325758058531,0.36065190656573104,,,0.09286695366967546,,0.07945465272791494,,0.07343326191269153,,0.05333128056896264,
233,,,0.10030935716061677,,0.03546593341354506,,0.44245148142042123,,0.16847316644464133,,0.16847316644464133,,0.2691022464970497,0.8138717339737572,0.20742796687543463,0.25265321740844954,0.09286695366967546,,0.15685510336103622,,0.05780718298413593,,0.03265990956683609,,0.36065190656573104,,0.25265321740844954,,0.1167953743919475,,0.038503444945083086,,0.32230602190830704,,0.03546593341354506,,0.023437100509770627,0.4848645828256039,0.03265990956683609,
234,,0.07343326191269153,0.9040736566800007,,0.40086139116347386,,0.6109757209767682,,0.03546593341354506,,0.5697317833219949,,0.03546593341354506,0.3039573320934062,0.06263387811083082,0.038503444945083086,0.01983296694956421,,0.025471598156045747,,0.12588928944948308,,0.7405291005715704,,0.380551857066998,,0.07945465272791494,,0.05780718298413593,0.10030935716061677,,,0.04918384795249982,,0.030068974042493608,,0.08592399976334196,,0.960149429127191,
235,,0.8964140695210783,0.5905129273413294,,0.1807672693005155,,0.027677698437753848,,0.7405291005715704,,0.8495856011768973,,0.09286695366967546,0.8005982245473489,0.07343326191269153,0.9688694437075864,0.05780718298413593,,0.025471598156045747,,0.25265321740844954,,0.10827700665723966,,0.3039573320934062,,0.027677698437753848,,0.07343326191269153,,,,0.36065190656573104,,0.1807672693005155,,0.023437100509770627,,0.32230602190830704,
236,,0.2691022464970497,0.380551857066998,,0.030068974042493608,,0.05333128056896264,,0.03546593341354506,,0.44245148142042123,,0.03265990956683609,0.14589765727494236,0.05780718298413593,0.6109757209767682,0.023437100509770627,,,,0.13558257714003935,,0.25265321740844954,,0.6109757209767682,,0.15685510336103622,,0.038503444945083086,0.06263387811083082,,,0.7405291005715704,,0.14589765727494236,,0.045343501437382056,0.5274968237537414,0.23688377651035014,
237,,,0.1807672693005155,,0.23688377651035014,,0.20742796687543463,,0.20742796687543463,,0.03265990956683609,,0.06263387811083082,0.09286695366967546,0.4848645828256039,,0.03265990956683609,,0.05333128056896264,,0.8601677371481485,,0.09286695366967546,,0.20742796687543463,,0.05780718298413593,,0.038503444945083086,0.038503444945083086,,,0.5697317833219949,,0.05780718298413593,,0.06783456974919343,0.8964140695210783,0.10827700665723966,
238,,0.06263387811083082,,,0.1807672693005155,,0.380551857066998,,0.5487020083865324,,0.03265990956683609,,0.04178983547133819,0.05780718298413593,0.07945465272791494,0.15685510336103622,0.04918384795249982,,0.030068974042493608,,0.7238002465135849,,0.04178983547133819,,0.5274968237537414,,0.04918384795249982,,0.10030935716061677,0.9776703489269076,,,0.42151725890598224,,0.03546593341354506,,0.06783456974919343,0.045343501437382056,0.42151725890598224,
239,,0.6698271269837389,0.03265990956683609,,0.20742796687543463,,0.06783456974919343,,0.1807672693005155,,0.04918384795249982,,0.030068974042493608,0.5697317833219949,0.023437100509770627,0.06263387811083082,0.12588928944948308,,0.7719542327261165,,0.05333128056896264,,0.6310548366819692,,0.12588928944948308,,0.05333128056896264,,0.14589765727494236,0.19374947883382485,,,0.3039573320934062,,,,0.03265990956683609,0.03265990956683609,0.15685510336103622,
240,,0.7064204238004218,0.44245148142042123,,0.36065190656573104,,0.038503444945083086,,0.6884177623265628,,0.03265990956683609,,0.1167953743919475,0.10827700665723966,0.7719542327261165,,0.027677698437753848,,0.06783456974919343,,0.9040736566800007,,0.030068974042493608,,0.23688377651035014,,,,0.16847316644464133,,,,0.9491151251673986,,,,0.038503444945083086,0.9040736566800007,0.038503444945083086,
241,,0.32230602190830704,0.3039573320934062,,0.2691022464970497,,0.25265321740844954,,0.7405291005715704,,0.12588928944948308,,0.07945465272791494,0.7064204238004218,0.1167953743919475,0.20742796687543463,,,,,0.25265321740844954,,0.1167953743919475,,0.6109757209767682,,,,0.05333128056896264,0.5697317833219949,,,0.03546593341354506,,,,0.038503444945083086,,0.12588928944948308,
242,,,0.6310548366819692,,0.15685510336103622,,0.12588928944948308,,0.038503444945083086,,,,0.027677698437753848,0.9713426487044083,0.05333128056896264,,0.6506901031179089,,0.5061919589474342,,0.7719542327261165,,0.07343326191269153,,0.038503444945083086,,0.5905129273413294,,0.6506901031179089,0.25265321740844954,,,0.06263387811083082,,0.07945465272791494,,0.16847316644464133,0.09286695366967546,0.9040736566800007,
243,,0.28621206238390096,0.7064204238004218,,0.15685510336103622,,0.6310548366819692,,0.7565854729457974,,0.06263387811083082,,0.05780718298413593,0.32230602190830704,0.16847316644464133,0.8701191997119831,0.030068974042493608,,0.04918384795249982,,0.2691022464970497,,0.8495856011768973,,0.045343501437382056,,,,0.03546593341354506,0.05780718298413593,,,0.06783456974919343,,0.9352316115657808,,0.045343501437382056,,0.12588928944948308,
244,,0.25265321740844954,0.06263387811083082,,0.3412193545017134,,0.06263387811083082,,0.32230602190830704,,0.6698271269837389,,0.20742796687543463,0.030068974042493608,0.36065190656573104,0.10030935716061677,,,0.4848645828256039,,0.07945465272791494,,0.1807672693005155,,0.380551857066998,,,,0.07343326191269153,0.05333128056896264,,,0.023437100509770627,,,,0.027677698437753848,0.07343326191269153,0.038503444945083086,
245,,0.2691022464970497,0.40086139116347386,,0.045343501437382056,,0.7238002465135849,,0.1807672693005155,,0.14589765727494236,,0.06263387811083082,0.8601677371481485,0.04178983547133819,0.07343326191269153,,,0.7238002465135849,,0.01983296694956421,,0.12588928944948308,,0.04178983547133819,,,,0.23688377651035014,,,,0.5697317833219949,,,,0.6698271269837389,0.1167953743919475,0.03546593341354506,
