date,url_mean,url_var,url_count,num_tw
2019-09-21 00:00:00,-0.28492254901960784314,0.12073597753137254902,51,51
2019-09-22 00:00:00,-0.33675686274509803922,0.14332150610196078431,51,51
2019-09-23 00:00:00,-0.29999019607843137255,0.14225545770196078431,51,51
2019-09-24 00:00:00,-0.27387254901960784314,0.12392789523137254902,51,51
2019-09-25 00:00:00,-0.34741372549019607843,0.09436456840784313725,51,51
2019-09-26 00:00:00,-0.29340392156862745098,0.12510642678431372549,51,51
2019-09-27 00:00:00,-0.29288823529411764706,0.16231694545882352941,51,51
2019-09-28 00:00:00,-0.29550196078431372549,0.12085345179607843137,51,51
2019-09-29 00:00:00,-0.28591372549019607843,0.12280605840784313725,51,51
2019-09-30 00:00:00,-0.31165490196078431373,0.12834531292549019608,51,51
2019-10-01 00:00:00,-0.30972941176470588235,0.12714609611764705882,51,51
2019-10-02 00:00:00,-0.35141960784313725490,0.09387702680784313725,51,51
2019-10-03 00:00:00,-0.25561764705882352941,0.08446344188235294118,51,51
2019-10-04 00:00:00,-0.23348431372549019608,0.14001416094901960784,51,51
2019-10-05 00:00:00,-0.29554117647058823608,0.1489620416705882355884517647058824,51,51
2019-10-06 00:00:00,-0.30249901960784313804,0.1683535416490196081263388235294118,51,51
2019-10-07 00:00:00,-0.33644901960784313725,0.12524793004901960784,51,51
2019-10-08 00:00:00,-0.38776568627450980392,0.12193914844901960784,51,51
2019-10-09 00:00:00,-0.35191274509803921569,0.12615052208431372549,51,51
2019-10-10 00:00:00,-0.30851372549019607843,0.10971116640784313725,51,51
2019-10-11 00:00:00,-0.24867254901960784314,0.13572038523137254902,51,51
2019-10-12 00:00:00,-0.24527450980392156863,0.14507275953725490196,51,51
2019-10-13 00:00:00,-0.28576862745098039216,0.13716418539607843137,51,51
2019-10-14 00:00:00,-0.30729803921568627451,0.15245101819607843137,51,51
2019-10-16 00:00:00,-0.29487254901960784314,0.15799140883137254902,51,51
2019-10-17 00:00:00,-0.27605098039215686275,0.16233043054901960784,51,51
2019-10-18 00:00:00,-0.25545882352941176471,0.15269942407058823529,51,51
2019-10-19 00:00:00,-0.29408823529411764706,0.19493052025882352941,51,51
2019-10-20 00:00:00,-0.29180980392156862745,0.19390214570196078431,51,51
2019-10-21 00:00:00,-0.31560980392156862745,0.20968482250196078431,51,51
2019-10-22 00:00:00,-0.35359803921568627451,0.16092706539607843137,51,51
2019-10-23 00:00:00,-0.26546470588235294118,0.14164970232941176471,51,51
2019-10-24 00:00:00,-0.25046666666666666667,0.13696592706666666667,51,51
2019-10-25 00:00:00,-0.34065098039215686275,0.13503437054901960784,51,51
2019-10-26 00:00:00,-0.45236078431372549020,0.15569307523137254902,51,51
2019-10-27 00:00:00,-0.33624313725490196078,0.17342107170196078431,51,51
2019-10-28 00:00:00,-0.26747254901960784314,0.13752156003137254902,51,51
2019-10-29 00:00:00,-0.29497254901960784314,0.15187244163137254902,51,51
2019-10-30 00:00:00,-0.28773333333333333333,0.14447513026666666667,51,51
2019-10-31 00:00:00,-0.34755490196078431373,0.17000211652549019608,51,51
2019-11-01 00:00:00,-0.34022156862745098039,0.17912118092549019608,51,51
2019-11-02 00:00:00,-0.43976862745098039216,0.17240119739607843137,51,51
2019-11-03 00:00:00,-0.34158431372549019608,0.14373069134901960784,51,51
2019-11-04 00:00:00,-0.27523921568627450980,0.16395214163137254902,51,51
2019-11-05 00:00:00,-0.32660000000000000000,0.20960708920000000000,51,51
2019-11-06 00:00:00,-0.35549215686274509804,0.20704666073725490196,51,51
2019-11-07 00:00:00,-0.38139019607843137255,0.16246295970196078431,51,51
2019-11-08 00:00:00,-0.35196274509803921569,0.15456719878431372549,51,51
2019-11-09 00:00:00,-0.39116078431372549020,0.17275384523137254902,51,51
2019-11-10 00:00:00,-0.33447058823529411765,0.18043474731764705882,51,51
2019-11-11 00:00:00,-0.30509019607843137255,0.16080220370196078431,51,51
2019-11-12 00:00:00,-0.20974117647058823529,0.15050469287058823529,51,51
2019-11-13 00:00:00,-0.33474313725490196078,0.13840803490196078431,51,51
2019-11-14 00:00:00,-0.41533725490196078431,0.12323669318431372549,51,51
2019-11-15 00:00:00,-0.29799803921568627451,0.14526830619607843137,51,51
2019-11-16 00:00:00,-0.27344313725490196078,0.14589231450196078431,51,51
2019-11-17 00:00:00,-0.27225882352941176471,0.14439741687058823529,51,51
2019-11-18 00:00:00,-0.33746470588235294118,0.15498942832941176471,51,51
2019-11-19 00:00:00,-0.37031372549019607843,0.15896429880784313725,51,51
2019-11-20 00:00:00,-0.35448137254901960784,0.16596277769607843137,51,51
2019-11-21 00:00:00,-0.36628823529411764706,0.15305121785882352941,51,51
2019-11-22 00:00:00,-0.39505490196078431373,0.15312806332549019608,51,51
2019-11-23 00:00:00,-0.37323725490196078431,0.14841662758431372549,51,51
2019-11-24 00:00:00,-0.37499411764705882353,0.14215438016470588235,51,51
2019-11-25 00:00:00,-0.38168235294117647059,0.14389043068235294118,51,51
2019-11-26 00:00:00,-0.43366666666666666667,0.11643509266666666667,51,51
2019-11-27 00:00:00,-0.40467058823529411765,0.12649843971764705882,51,51
2019-11-28 00:00:00,-0.38465098039215686275,0.11641864654901960784,51,51
2019-11-29 00:00:00,-0.32003921568627450980,0.11808376563137254902,51,51
2019-11-30 00:00:00,-0.32617450980392156863,0.12074573953725490196,51,51
